LCSC,Ref,Status,Detail
C429844,J4,ADJUDICATED-PAD-GEOM,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J4,ADJUDICATED-PAD-MISMATCH,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J4,MOUNT-ANCHOR,failed whole-pattern fit replaced by explicit unique-pad datum: our pad 1 -> JLC pad 1 at 0deg
C429844,J4,MOUNT-FALLBACK,"best 1.80mm at 0deg, over 0.5mm — body mounted by the adjudicated unique-pad datum our 1 -> JLC 1 at 0deg, NOT by either mismatched pad-group centroid"
C429844,J5,PAD-MULTIPLICITY,"pad number(s) 2 appear a different number of times on the two footprints (ours {'2': 1} vs JLC {'2': 4}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C429844,J5,ADJUDICATED-PAD-GEOM,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J5,ADJUDICATED-PAD-MISMATCH,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J5,MOUNT-ANCHOR,failed whole-pattern fit replaced by explicit unique-pad datum: our pad 1 -> JLC pad 1 at 0deg
C429844,J5,MOUNT-FALLBACK,"best 1.80mm at 0deg, over 0.5mm — body mounted by the adjudicated unique-pad datum our 1 -> JLC 1 at 0deg, NOT by either mismatched pad-group centroid"
C429844,J6,PAD-MULTIPLICITY,"pad number(s) 2 appear a different number of times on the two footprints (ours {'2': 1} vs JLC {'2': 4}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C429844,J6,ADJUDICATED-PAD-GEOM,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J6,ADJUDICATED-PAD-MISMATCH,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J6,MOUNT-ANCHOR,failed whole-pattern fit replaced by explicit unique-pad datum: our pad 1 -> JLC pad 1 at 0deg
C429844,J6,MOUNT-FALLBACK,"best 1.80mm at 0deg, over 0.5mm — body mounted by the adjudicated unique-pad datum our 1 -> JLC 1 at 0deg, NOT by either mismatched pad-group centroid"
C429844,J7,PAD-MULTIPLICITY,"pad number(s) 2 appear a different number of times on the two footprints (ours {'2': 1} vs JLC {'2': 4}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C429844,J7,ADJUDICATED-PAD-GEOM,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J7,ADJUDICATED-PAD-MISMATCH,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J7,MOUNT-ANCHOR,failed whole-pattern fit replaced by explicit unique-pad datum: our pad 1 -> JLC pad 1 at 0deg
C429844,J7,MOUNT-FALLBACK,"best 1.80mm at 0deg, over 0.5mm — body mounted by the adjudicated unique-pad datum our 1 -> JLC 1 at 0deg, NOT by either mismatched pad-group centroid"
C429844,J8,PAD-MULTIPLICITY,"pad number(s) 2 appear a different number of times on the two footprints (ours {'2': 1} vs JLC {'2': 4}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C429844,J8,ADJUDICATED-PAD-GEOM,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J8,ADJUDICATED-PAD-MISMATCH,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J8,MOUNT-ANCHOR,failed whole-pattern fit replaced by explicit unique-pad datum: our pad 1 -> JLC pad 1 at 0deg
C429844,J8,MOUNT-FALLBACK,"best 1.80mm at 0deg, over 0.5mm — body mounted by the adjudicated unique-pad datum our 1 -> JLC 1 at 0deg, NOT by either mismatched pad-group centroid"
C429844,J9,PAD-MULTIPLICITY,"pad number(s) 2 appear a different number of times on the two footprints (ours {'2': 1} vs JLC {'2': 4}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C429844,J9,ADJUDICATED-PAD-GEOM,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J9,ADJUDICATED-PAD-MISMATCH,"Independent raw-footprint measurement against Amphenol drawing SMA6252A2-3GT50G-50 Rev C found all five hole centres identical to 0.000 mm: signal at (0,0) and grounds at (+/-2.54,+/-2.54) mm.  The reported 1.796 mm residual is created because the project preserves the manufacturer's distinct ground pins 2/3/4/5 while JLC collapses all four ground posts to pad number 2; the checker must compare one ground against the centroid of four.  A one-to-many pad alias is impossible and changing the project pin identities would reduce source verification.  Exact pad sizes also agree (signal 2.40 mm, grounds 2.80 mm).  JLC's only physical land delta is drill diameter: 1.60/1.80 mm versus the manufacturer's recommended 1.50/1.70 mm.  The manufacturer land is authoritative and retained, with explicit JLC assembly-DFM acceptance required before order.
"
C429844,J9,MOUNT-ANCHOR,failed whole-pattern fit replaced by explicit unique-pad datum: our pad 1 -> JLC pad 1 at 0deg
C429844,J9,MOUNT-FALLBACK,"best 1.80mm at 0deg, over 0.5mm — body mounted by the adjudicated unique-pad datum our 1 -> JLC 1 at 0deg, NOT by either mismatched pad-group centroid"
C225477,J12,OK,fit=0.00mm jlc_offset=270 db=270.0 src=lcsc
C2932107,J11,ADJUDICATED-PAD-GEOM,"Direct measurement confirms identical 1.27 mm column pitch and identical pin ordering, but JLC's catalog footprint uses a generic 5.08 mm row span with 0.574 x 2.000 mm lands.  Samtec's exact recommended layout specifies 4.065 mm row span and 0.74 x 2.79 mm lands, which the project footprint implements.  The resulting 0.5075 mm centred residual and 1.015 mm row-span delta are therefore a known catalog-CAD conflict, not a placement or pin mapping error.  The exact Samtec land is authoritative and retained; JLC upload DFM and the human order preview must preserve it and confirm pin 1 and key orientation.
"
C2932107,J11,ADJUDICATED-PAD-MISMATCH,"Direct measurement confirms identical 1.27 mm column pitch and identical pin ordering, but JLC's catalog footprint uses a generic 5.08 mm row span with 0.574 x 2.000 mm lands.  Samtec's exact recommended layout specifies 4.065 mm row span and 0.74 x 2.79 mm lands, which the project footprint implements.  The resulting 0.5075 mm centred residual and 1.015 mm row-span delta are therefore a known catalog-CAD conflict, not a placement or pin mapping error.  The exact Samtec land is authoritative and retained; JLC upload DFM and the human order preview must preserve it and confirm pin 1 and key orientation.
"
C2932107,J11,MOUNT-FALLBACK,"best 0.51mm at 0deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C5121458,U1,OK,fit=0.01mm jlc_offset=0 db=0.0 src=lcsc
C83270,D1,ADJUDICATED-PAD-GEOM,"Littelfuse SMBJ Series 2025 drawing, retained with SHA-256 d7df155be4b1f612085401e8c946f065e284d65a0e7de22b9225a7b73946e51b, specifies solder-pad dimensions I >=2.260 mm, J/L >=2.160 mm and gap K <=2.740 mm.  The project KiCad D_SMB land measures 2.50 x 2.30 mm with a 1.80 mm gap and therefore meets all three manufacturer bounds.  JLC's exact-code CAD measures 2.047 x 2.192 mm with a 2.673 mm gap; its different 4.72 mm pad-centre span causes the reported 0.42 mm delta and its pads are slightly smaller than Littelfuse's stated minima.  The manufacturer- compliant project land is retained.  Polarity is separate: both raw footprints put pad 1/cathode at negative X, the project connects pad 1 to VBUS_PROTECTED and pad 2/anode to GND, and D1 remains mandatory in the JLC human preview because the model-side mark is not machine-readable.
"
C83270,D1,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C83270,D1,POLARITY-FIT-BLIND,"no usable polarity marking on JLC's footprint — the numbering-free channel cannot run, so ONLY the human order-preview gate stands between this part and a 180deg reversal"
C83270,D1,OK,fit=0.21mm jlc_offset=0 db=0.0 src=lcsc
C5452432,U2,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C1972959,U4,OK,fit=0.02mm jlc_offset=0 db=0.0 src=lcsc
C2866134,U3,OK,fit=0.04mm jlc_offset=180 db=180.0 src=lcsc
C5184243,J1,OK,fit=0.00mm jlc_offset=0 db=0.0 src=lcsc
C207010,F1,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C4,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C5,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C6,MODEL-REG-OK,body on courtyard (0.00mm)
C60490,R3,MODEL-REG-OK,body on courtyard (0.00mm)
C60490,R4,MODEL-REG-OK,body on courtyard (0.00mm)
C60490,R5,MODEL-REG-OK,body on courtyard (0.00mm)
C60490,R6,MODEL-REG-OK,body on courtyard (0.00mm)
C19666,C1,MODEL-REG-OK,body on courtyard (0.00mm)
C19666,C2,MODEL-REG-OK,body on courtyard (0.00mm)
C19666,C3,MODEL-REG-OK,body on courtyard (0.00mm)
C105872,R1,MODEL-REG-OK,body on courtyard (0.00mm)
C105872,R2,MODEL-REG-OK,body on courtyard (0.00mm)
C429844,J10,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J2,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J3,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J4,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J5,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J6,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J7,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
