LCSC,Ref,Status,Detail
C84007,J1,MODEL-SELF,"JLC model bbox center off JLC's OWN pads by (-2.40,+3.91)mm in their frame - model-internal defect; expect the render to need an adjudicated board_dx/board_dy nudge, and distrust bbox MODEL-REG numbers for this part"
C84007,J1,MIRRORED,mirror fit 0.01mm vs non-mirror 6.27mm
C2932703,J3,ROT-DB-SUGGEST,"fit=0.00mm jlc_offset=90 db=0.0 -> add: PinHeader_1x13_P2.54mm_Vertical,90"
C2932703,J4,ROT-DB-SUGGEST,"fit=0.00mm jlc_offset=90 db=0.0 -> add: PinHeader_1x13_P2.54mm_Vertical,90"
C144395,J5,ROT-DB-SUGGEST,"fit=0.00mm jlc_offset=180 db=0.0 -> add: JST_XH_B4B-XH-A_1x04_P2.50mm_Vertical,180"
C98221,J6,PAD-GEOM,pad 1<->2 ours 3.50mm vs JLC 2.10mm (d1.40mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C98221,J6,PAD-MISMATCH,"best=(0.7, False, 180)"
C37936,R30,MODEL-REG-OK,body on courtyard (0.00mm)
C37936,R31,MODEL-REG-OK,body on courtyard (0.00mm)
C149504,R1,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C10,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C12,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C14,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C15,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C16,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C17,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C18,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C25,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C30,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C31,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C32,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C33,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C34,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C35,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C36,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C37,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C5,MODEL-REG-OK,body on courtyard (0.00mm)
C49678,C8,MODEL-REG-OK,body on courtyard (0.00mm)
C2836443,C40,MODEL-REG-OK,body on courtyard (0.00mm)
C2836443,C41,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R10,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R21,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R23,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R25,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R27,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R6,MODEL-REG-OK,body on courtyard (0.00mm)
C17414,R8,MODEL-REG-OK,body on courtyard (0.00mm)
C79272,L1,MODEL-REG-OK,body on courtyard (0.00mm)
C17513,R11,MODEL-REG-OK,body on courtyard (0.00mm)
C17513,R3,MODEL-REG-OK,body on courtyard (0.00mm)
C17513,R7,MODEL-REG-OK,body on courtyard (0.00mm)
C17513,R9,MODEL-REG-OK,body on courtyard (0.00mm)
C28323,C11,MODEL-REG-OK,body on courtyard (0.00mm)
C1729,C26,MODEL-REG-OK,body on courtyard (0.00mm)
C45783,C19,MODEL-REG-OK,body on courtyard (0.00mm)
C45783,C3,MODEL-REG-OK,body on courtyard (0.00mm)
C45783,C4,MODEL-REG-OK,body on courtyard (0.00mm)
C45783,C7,MODEL-REG-OK,body on courtyard (0.00mm)
C45783,C9,MODEL-REG-OK,body on courtyard (0.00mm)
C20812,F1,MODEL-REG-OK,body on courtyard (0.00mm)
C17673,R12,MODEL-REG-OK,body on courtyard (0.00mm)
C17673,R13,MODEL-REG-OK,body on courtyard (0.00mm)
C1779,C1,MODEL-REG-OK,body on courtyard (0.00mm)
C1779,C13,MODEL-REG-OK,body on courtyard (0.00mm)
C1779,C2,MODEL-REG-OK,body on courtyard (0.00mm)
C1779,C6,MODEL-REG-OK,body on courtyard (0.00mm)
C27834,R4,MODEL-REG-OK,body on courtyard (0.00mm)
C27834,R5,MODEL-REG-OK,body on courtyard (0.00mm)
C17819,R20,MODEL-REG-OK,body on courtyard (0.00mm)
C17819,R22,MODEL-REG-OK,body on courtyard (0.00mm)
C17819,R24,MODEL-REG-OK,body on courtyard (0.00mm)
C17819,R26,MODEL-REG-OK,body on courtyard (0.00mm)
C6186,U9,MODEL-REG-OK,body on courtyard (0.19mm)
C400894,Q1,MODEL-REG,"body center 1.3mm off courtyard, area ratio 0.82, incl. pad_geom_delta=0.61mm -> DO NOT blind-flip: JLC's footprint mounts this model at rot_z=270 (authoritative); body asymmetric (0.9mm bbox-center offset) so this metric is unreliable. VERIFY leads sit on pads visually; if correct, adjudicate as a false alarm with NO rotation override"
C2071056,U8,MODEL-REG-OK,body on courtyard (0.00mm)
C110926,U7,MODEL-REG-OK,body on courtyard (0.00mm)
C91322,U3,MODEL-REG-OK,body on courtyard (0.00mm)
C91322,U4,MODEL-REG-OK,body on courtyard (0.00mm)
C91322,U5,MODEL-REG-OK,body on courtyard (0.00mm)
C91322,U6,MODEL-REG-OK,body on courtyard (0.00mm)
C10211,D3,MODEL-REG-OK,body on courtyard (0.00mm)
C2150710,U2,MODEL-REG-OK,body on courtyard (0.00mm)
C318884,SW1,MODEL-REG-OK,body on courtyard (0.00mm)
C318884,SW2,MODEL-REG-OK,body on courtyard (0.00mm)
C165948,J2,MODEL-REG,"body center 2.1mm off courtyard, area ratio 0.69 -> DO NOT blind-flip: JLC's footprint mounts this model at rot_z=180 (authoritative); body asymmetric (1.1mm bbox-center offset) so this metric is unreliable. VERIFY leads sit on pads visually; if correct, adjudicate as a false alarm with NO rotation override"
C2687116,D1,MODEL-REG-OK,body on courtyard (0.00mm)
C2297,D2,MODEL-REG-OK,body on courtyard (0.00mm)
C2297,D5,MODEL-REG-OK,body on courtyard (0.00mm)
C2932703,J3,MODEL-REG-OK,body on courtyard (0.00mm)
C2932703,J4,MODEL-REG-OK,body on courtyard (0.00mm)
C144395,J5,MODEL-REG-OK,body on courtyard (0.97mm)
C98221,J6,MODEL-REG-OK,body on courtyard (0.70mm)
