LCSC,Ref,Status,Detail
C1647,C31,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C3819953,J1,OK,fit=0.00mm jlc_offset=0 db=0.0 src=lcsc
C22935,R30,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2128,D2,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C2128,D2,POLARITY-FIT-OK,marking channel agrees with the pad fit (both at pad 1; margins 0.56/0.33mm)
C2128,D2,OK,fit=0.12mm jlc_offset=0 db=0.0 src=lcsc
C2128,D3,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C2128,D3,POLARITY-FIT-OK,marking channel agrees with the pad fit (both at pad 1; margins 0.56/0.33mm)
C2128,D3,OK,fit=0.12mm jlc_offset=0 db=0.0 src=lcsc
C21190,R415,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R418,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R425,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R428,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R435,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R438,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R445,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C21190,R448,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C62774,C116,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C62774,C216,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C15849,C105,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C106,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C205,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C206,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C36,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C37,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C40,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C15849,C41,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1604,C411,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C1604,C421,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1604,C431,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1604,C441,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C137327,R110,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C137327,R210,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C21120,C1,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C12891,C23,OK,fit=0.12mm jlc_offset=0 db=0.0 src=name-DB
C12891,C24,OK,fit=0.12mm jlc_offset=0 db=0.0 src=name-DB
C309062,C413,OK,fit=0.04mm jlc_offset=0 db=0.0 src=name-DB
C309062,C423,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C309062,C433,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C309062,C443,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C86462,J2,OK,fit=0.17mm jlc_offset=0 db=0.0 src=lcsc
C1613,C102,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1613,C202,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1613,C410,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1613,C420,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1613,C430,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1613,C440,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C728591,R102,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C728591,R202,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1664,C101,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C1664,C201,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2930095,R411,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2930095,R421,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2930095,R431,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2930095,R441,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C25972,R3,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23162,R34,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23162,R35,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C19666,C43,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23184,R105,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23184,R205,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23215,R106,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23215,R206,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23231,R417,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23231,R427,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23231,R437,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C23231,R447,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C6053,U8,OK,fit=0.06mm jlc_offset=270 db=270.0 src=lcsc
C2999456,R1,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2930136,R4,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C5126196,R414,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C5126196,R424,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C5126196,R434,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C5126196,R444,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C404363,Q3,PAD-MULTIPLICITY,"pad number(s) 5 appear a different number of times on the two footprints (ours {'5': 2} vs JLC {'5': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C404363,Q3,PAD-GEOM,pad 1<->5 ours 5.25mm vs JLC 6.97mm (d1.72mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C404363,Q3,PAD-MISMATCH,"best=(1.6443216217270307, False, 270)"
C404363,Q3,MOUNT-FALLBACK,"best 1.64mm at 270deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C404363,Q4,PAD-MULTIPLICITY,"pad number(s) 5 appear a different number of times on the two footprints (ours {'5': 2} vs JLC {'5': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C404363,Q4,PAD-GEOM,pad 1<->5 ours 5.25mm vs JLC 6.97mm (d1.72mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C404363,Q4,PAD-MISMATCH,"best=(1.6443216217270307, False, 270)"
C404363,Q4,MOUNT-FALLBACK,"best 1.64mm at 270deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C404363,Q5,PAD-MULTIPLICITY,"pad number(s) 5 appear a different number of times on the two footprints (ours {'5': 2} vs JLC {'5': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C404363,Q5,PAD-GEOM,pad 1<->5 ours 5.25mm vs JLC 6.97mm (d1.72mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C404363,Q5,PAD-MISMATCH,"best=(1.6443216217270307, False, 270)"
C404363,Q5,MOUNT-FALLBACK,"best 1.64mm at 270deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C404363,Q6,PAD-MULTIPLICITY,"pad number(s) 5 appear a different number of times on the two footprints (ours {'5': 2} vs JLC {'5': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C404363,Q6,PAD-GEOM,pad 1<->5 ours 5.25mm vs JLC 6.97mm (d1.72mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C404363,Q6,PAD-MISMATCH,"best=(1.6443216217270307, False, 270)"
C404363,Q6,MOUNT-FALLBACK,"best 1.64mm at 270deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C5248536,U4,OK,fit=0.06mm jlc_offset=270 db=270.0 src=lcsc
C85098,D4,PAD-GEOM,pad 1<->2 ours 4.00mm vs JLC 4.38mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C85098,D4,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C85098,D4,POLARITY-FIT-BLIND,"no usable polarity marking on JLC's footprint — the numbering-free channel cannot run, so ONLY the human order-preview gate stands between this part and a 180deg reversal"
C85098,D4,OK,fit=0.19mm jlc_offset=0 db=0.0 src=lcsc
C85098,D5,PAD-GEOM,pad 1<->2 ours 4.00mm vs JLC 4.38mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C85098,D5,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C85098,D5,POLARITY-FIT-BLIND,"no usable polarity marking on JLC's footprint — the numbering-free channel cannot run, so ONLY the human order-preview gate stands between this part and a 180deg reversal"
C85098,D5,OK,fit=0.19mm jlc_offset=0 db=0.0 src=lcsc
C85098,D6,PAD-GEOM,pad 1<->2 ours 4.00mm vs JLC 4.38mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C85098,D6,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C85098,D6,POLARITY-FIT-BLIND,"no usable polarity marking on JLC's footprint — the numbering-free channel cannot run, so ONLY the human order-preview gate stands between this part and a 180deg reversal"
C85098,D6,OK,fit=0.19mm jlc_offset=0 db=0.0 src=lcsc
C85098,D7,PAD-GEOM,pad 1<->2 ours 4.00mm vs JLC 4.38mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C85098,D7,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C85098,D7,POLARITY-FIT-BLIND,"no usable polarity marking on JLC's footprint — the numbering-free channel cannot run, so ONLY the human order-preview gate stands between this part and a 180deg reversal"
C85098,D7,OK,fit=0.19mm jlc_offset=0 db=0.0 src=lcsc
C454269,Q1,PAD-MULTIPLICITY,"pad number(s) 3,8 appear a different number of times on the two footprints (ours {'3': 1, '8': 1} vs JLC {'3': 2, '8': 2}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C454269,Q1,PAD-GEOM,pad 3<->5 ours 4.08mm vs JLC 5.78mm (d1.70mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C454269,Q1,PAD-MISMATCH,"best=(1.089891307654121, False, 270)"
C454269,Q1,MOUNT-FALLBACK,"best 1.09mm at 270deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C454269,Q2,PAD-MULTIPLICITY,"pad number(s) 3,8 appear a different number of times on the two footprints (ours {'3': 1, '8': 1} vs JLC {'3': 2, '8': 2}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C454269,Q2,PAD-GEOM,pad 3<->5 ours 4.08mm vs JLC 5.78mm (d1.70mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C454269,Q2,PAD-MISMATCH,"best=(1.089891307654121, False, 270)"
C454269,Q2,MOUNT-FALLBACK,"best 1.09mm at 270deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C1985204,Y1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=lcsc
C11355,U13,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C11355,U14,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C11355,U15,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C11355,U16,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C19191796,J7,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C13755,U2,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C13755,U3,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C3215601,U1,OK,fit=0.03mm jlc_offset=0 db=0.0 src=lcsc
C408523,L1,PAD-GEOM,pad 1<->2 ours 11.25mm vs JLC 12.00mm (d0.75mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C408523,L1,OK,fit=0.38mm jlc_offset=0 db=0.0 src=name-DB
C408523,L2,PAD-GEOM,pad 1<->2 ours 11.25mm vs JLC 12.00mm (d0.75mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C408523,L2,OK,fit=0.38mm jlc_offset=0 db=0.0 src=name-DB
C315992,D1,PAD-GEOM,pad 1<->2 ours 4.30mm vs JLC 4.72mm (d0.42mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C315992,D1,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C315992,D1,POLARITY-FIT-BLIND,"no usable polarity marking on our footprint — the numbering-free channel cannot run, so ONLY the human order-preview gate stands between this part and a 180deg reversal"
C315992,D1,OK,fit=0.21mm jlc_offset=0 db=0.0 src=lcsc
C2847904,U7,OK,fit=0.09mm jlc_offset=270 db=270.0 src=lcsc
C3662799,U10,PAD-MULTIPLICITY,"pad number(s) 5,6 appear a different number of times on the two footprints (ours {'5': 5, '6': 5} vs JLC {'5': 1, '6': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C3662799,U10,PAD-GEOM,pad 1<->4 ours 1.42mm vs JLC 1.80mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C3662799,U10,OK,fit=0.28mm jlc_offset=0 db=0.0 src=lcsc
C3662799,U11,PAD-MULTIPLICITY,"pad number(s) 5,6 appear a different number of times on the two footprints (ours {'5': 5, '6': 5} vs JLC {'5': 1, '6': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C3662799,U11,PAD-GEOM,pad 1<->4 ours 1.42mm vs JLC 1.80mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C3662799,U11,OK,fit=0.28mm jlc_offset=0 db=0.0 src=lcsc
C3662799,U12,PAD-MULTIPLICITY,"pad number(s) 5,6 appear a different number of times on the two footprints (ours {'5': 5, '6': 5} vs JLC {'5': 1, '6': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C3662799,U12,PAD-GEOM,pad 1<->4 ours 1.42mm vs JLC 1.80mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C3662799,U12,OK,fit=0.28mm jlc_offset=0 db=0.0 src=lcsc
C3662799,U9,PAD-MULTIPLICITY,"pad number(s) 5,6 appear a different number of times on the two footprints (ours {'5': 5, '6': 5} vs JLC {'5': 1, '6': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C3662799,U9,PAD-GEOM,pad 1<->4 ours 1.42mm vs JLC 1.80mm (d0.38mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C3662799,U9,OK,fit=0.28mm jlc_offset=0 db=0.0 src=lcsc
C478081,U6,PAD-MULTIPLICITY,"pad number(s) 65 appear a different number of times on the two footprints (ours {'65': 18} vs JLC {'65': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C478081,U6,OK,fit=0.04mm jlc_offset=0 db=0.0 src=lcsc
C7519,U17,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C7519,U18,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C7519,U19,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C7519,U20,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C7519,U5,OK,fit=0.01mm jlc_offset=270 db=270.0 src=lcsc
C307880,L3,PAD-GEOM,pad 1<->2 ours 4.20mm vs JLC 5.00mm (d0.80mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C307880,L3,OK,fit=0.40mm jlc_offset=0 db=0.0 src=name-DB
C5249699,F1,PAD-MULTIPLICITY,"pad number(s) 1,2 appear a different number of times on the two footprints (ours {'1': 2, '2': 2} vs JLC {'1': 1, '2': 1}) — a NAMING convention, not a geometry defect; those numbers are fitted by CENTROID. Non-fatal, but PAD-GEOM readings on the affected numbers compare a merged centroid against a single lead"
C5249699,F1,PAD-GEOM,pad 1<->2 ours 9.92mm vs JLC 3.40mm (d6.52mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C5249699,F1,PAD-MISMATCH,"best=(3.2600000000000007, False, 90)"
C5249699,F1,MOUNT-FALLBACK,"best 3.26mm at 90deg, over 0.5mm — body mounted at JLC's OWN footprint transform (offset 0, their model rot_z), NOT at the failed fit. The render is therefore what JLC's own CAD says, and is gated as such by twin_overlay"
C21189,R108,MODEL-REG-OK,body on courtyard (0.00mm)
C21189,R109,MODEL-REG-OK,body on courtyard (0.00mm)
C21189,R2,MODEL-REG-OK,body on courtyard (0.00mm)
C21189,R208,MODEL-REG-OK,body on courtyard (0.00mm)
C21189,R209,MODEL-REG-OK,body on courtyard (0.00mm)
C5126242,R103,MODEL-REG-OK,body on courtyard (0.00mm)
C5126242,R203,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R107,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R207,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R32,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R33,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R410,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R416,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R420,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R426,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R430,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R436,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R440,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R446,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C111,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C211,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C22,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C32,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C33,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C34,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C35,MODEL-REG-OK,body on courtyard (0.00mm)
C14663,C38,MODEL-REG-OK,body on courtyard (0.00mm)
